"id","tree","Sp","x","y","h.dist","dbh","h","dead","v.user","w.user"
11,20,21,9.60380000004079,-10.5259999996051,14.24884734,27,14.4,NA,NA,0.16166304
11,21,21,-8.27119999995921,-11.9429999999702,14.52749113,32.2,16.7,NA,NA,0.2666545112
11,22,21,-7.19620000000577,-12.7949999999255,14.67982696,31.5,16,NA,NA,0.2444904
11,23,21,-6.02619999996386,14.6350000007078,15.82713845,29.7,14.8,NA,NA,0.2010459528
11,24,21,1.14980000001378,-15.8809999991208,15.92256892,29.2,16.7,NA,NA,0.2192819552
11,25,21,12.1938000000082,10.2480000006035,15.92828498,36.2,16.9,NA,NA,0.3410551144
11,26,21,8.98979999998119,13.7260000007227,16.40791212,32.5,14.6,NA,NA,0.23748725
11,27,21,15.5858000000007,-6.69199999980628,16.96172237,27.5,14.8,NA,NA,0.1723645
11,28,21,16.7127999999793,3.08000000007451,16.99423678,42.5,16.8,NA,NA,0.467313
11,29,21,12.4797999999719,-11.5399999991059,16.99755888,41.2,15.2,NA,NA,0.3973367552
11,30,21,-16.0862000000197,-6.64799999911338,17.405796,31.7,14.6,NA,NA,0.2259394676
11,31,21,-6.50820000004023,-16.1679999995977,17.42873751,33.5,18.2,NA,NA,0.31454423
11,32,21,17.0328000000445,-3.91899999976158,17.47783845,31,16.4,NA,NA,0.24271016
11,33,21,2.01379999995697,-18.4359999997541,18.5456595,36,16.7,NA,NA,0.33330528
11,34,21,11.140800000052,15.070000000298,18.74092646,30,14.1,NA,NA,0.195426
11,35,21,-10.7571999999927,-15.3699999991804,18.76044381,34.3,18.4,NA,NA,0.3333702064
11,36,21,19.0398000000278,1.81700000073761,19.12630317,25.5,15.6,NA,NA,0.15621606
12,1,21,-1.94309999991674,2.39900000020862,3.087205631,31,16.4,NA,NA,0.24271016
12,2,21,-3.39009999996051,-0.373999999836087,3.410667678,27.5,14.8,NA,NA,0.1723645
12,3,21,1.74589999997988,2.98000000044703,3.453775733,27,15.6,NA,NA,0.17513496
12,4,21,-1.86009999993257,-7.0359999993816,7.277724095,29.8,15.3,NA,NA,0.2092399848
12,5,21,0.0639000000664964,8.13500000070781,8.135250962,25.5,15.6,NA,NA,0.15621606
12,6,21,-6.49609999998938,-5.22199999913573,8.334782493,41.2,15.2,NA,NA,0.3973367552
12,7,21,8.65690000005998,-3.69399999920279,9.412096132,31.4,15.8,NA,NA,0.2399037872
12,8,21,8.62790000007953,3.953000000678,9.490356548,25,16.5,NA,NA,0.1588125
12,9,21,9.47490000003017,-1.30399999953806,9.56421173,34.1,15.1,NA,NA,0.2703998374
12,10,21,-2.26309999998193,9.3980000000447,9.666645003,42.5,16.8,NA,NA,0.467313
12,11,21,-9.37209999992047,-4.20799999963492,10.27343771,27,14.4,NA,NA,0.16166304
12,12,21,-4.92509999999311,-9.23999999929219,10.47063561,28.1,14.7,NA,NA,0.1787519118
12,13,21,7.78690000006463,7.72200000006706,10.96654438,23.8,15.1,NA,NA,0.1317199576
12,14,21,10.843899999978,-3.00599999912083,11.2528309,27.8,15.9,NA,NA,0.1892376024
12,15,21,9.60490000003483,6.7730000000447,11.75277129,32.9,16.7,NA,NA,0.2783742038
12,16,21,8.60790000006091,-8.06099999975413,11.79303453,31.8,16.1,NA,NA,0.2507268456
12,17,21,-11.0240999999223,5.56600000057369,12.34953994,37.5,15.9,NA,NA,0.344334375
12,18,21,-5.92709999997169,-12.1419999999925,13.5114277,29.8,15.3,NA,NA,0.2092399848
12,19,21,-13.8020999999717,-1.46099999919534,13.87921055,31.5,15.6,NA,NA,0.23837814
12,20,21,-14.0710999999428,2.71700000017881,14.33101337,29.9,16.8,NA,NA,0.2312982672
12,21,21,1.01990000007208,14.5310000004247,14.56674833,31.5,14.1,NA,NA,0.215457165
12,22,21,6.26589999999851,-13.4589999997988,14.84608311,32.3,15.3,NA,NA,0.2458199898
12,23,21,-14.2611000000034,-4.22999999951571,14.87521002,31.8,14,NA,NA,0.218023344
12,24,21,12.9099000000861,-7.96099999919534,15.16716978,39.4,17.8,NA,NA,0.4255329232
12,25,21,-3.04810000001453,-15.625,15.91953324,32.2,16.6,NA,NA,0.2650577776
12,26,21,-10.7190999999875,12.5010000001639,16.46736487,33.5,15.3,NA,NA,0.264424545
12,27,21,11.8638999999966,11.4320000000298,16.47551963,26.4,15.8,NA,NA,0.1695843072
12,28,21,-16.2130999999354,-4.0359999993816,16.70789956,24.5,14.4,NA,NA,0.13311144
12,29,21,9.20090000005439,-14.546999999322,17.21254687,37.3,15.4,NA,NA,0.3299583364
12,30,21,-17.5150999999605,3.69200000073761,17.8999886,32.2,14.4,NA,NA,0.2299296384
12,31,21,-6.78209999995306,16.5660000005737,17.90053732,36.2,16.9,NA,NA,0.3410551144
12,32,21,-8.90009999996983,-15.5529999993742,17.91947513,41.4,16.2,NA,NA,0.4275987408
12,33,21,17.1709000000264,7.38300000037998,18.69086664,31,15.4,NA,NA,0.22791076
12,34,21,14.952900000033,11.3680000007153,18.7835205,24.5,16.3,NA,NA,0.150674755
12,35,21,12.4139000000432,14.2610000008717,18.90716886,30,16.5,NA,NA,0.22869
12,36,21,3.93090000003576,18.5169999999925,18.92963982,32.9,15.1,NA,NA,0.2517036214
12,37,21,-13.4000999999698,14.2440000008792,19.55643669,37,15.8,NA,NA,0.33310508
12,38,21,-0.593099999940023,19.8590000001714,19.86785466,34,16.7,NA,NA,0.29730008
12,39,21,9.60690000001341,17.4820000007749,19.94775305,27.3,16.1,NA,NA,0.1847872026
13,1,21,1.03999999992084,-3.6269999993965,3.773159021,37.9,18.7,NA,NA,0.4136573518
13,2,21,-2.58200000005309,3.42300000041723,4.287616238,41.4,16.2,NA,NA,0.4275987408
13,3,21,3.26999999990221,3.35099999979138,4.682104334,32.2,16.6,NA,NA,0.2650577776
13,4,21,0.390999999945052,6.83399999979883,6.845176185,29.8,15.3,NA,NA,0.2092399848
13,5,21,5.85399999993388,-5.90099999960512,8.312106652,31.7,16.3,NA,NA,0.2522474878
13,6,21,-1.25800000003073,-9.73499999940395,9.815945649,29.2,16.8,NA,NA,0.2205950208
13,7,21,1.39299999992363,9.73600000049919,9.835148449,28.1,14.7,NA,NA,0.1787519118
13,8,21,-9.09900000004563,-4.48400000017136,10.14386795,31.2,16.4,NA,NA,0.2458520064
13,9,21,9.28699999989476,-4.63899999950081,10.38116997,32.3,17.5,NA,NA,0.281166655
13,10,21,-10.877000000095,1.03000000026077,10.9256592,32.5,16.8,NA,NA,0.273273
13,11,21,-10.7900000000373,-1.8179999999702,10.94208499,29.8,18.1,NA,NA,0.2475322696
13,12,21,-10.5560000000987,-5.43800000008196,11.87438335,33.8,19.2,NA,NA,0.3377966592
13,13,21,-11.3120000000345,4.85099999979138,12.30827141,30.6,14.4,NA,NA,0.2076471936
13,14,21,7.23499999998603,-10.2209999999031,12.52254231,22.2,15.9,NA,NA,0.1206768024
13,15,21,-10.0270000000019,-7.70000000018626,12.64241785,23.2,15.4,NA,NA,0.1276489984
13,16,21,-10.6440000000875,6.85800000000745,12.6620259,36,16.7,NA,NA,0.33330528
13,17,21,4.45799999998417,11.9400000004098,12.74509176,29.8,15.3,NA,NA,0.2092399848
13,18,21,12.7419999999693,-0.976999999955297,12.77940112,27.5,17.2,NA,NA,0.2003155
13,19,21,12.5839999999152,5.51699999999255,13.74024545,32.3,15.3,NA,NA,0.2458199898
13,20,21,-0.178000000072643,13.7540000006557,13.75515176,41.2,15.2,NA,NA,0.3973367552
13,21,21,-7.83300000010058,-11.4040000000969,13.83499566,25,16.3,NA,NA,0.1568875
13,22,21,3.2599999998929,-13.4879999998957,13.87637359,26.4,15.4,NA,NA,0.1652910336
13,23,21,11.2609999999404,-8.27599999960512,13.97505982,31.4,16.9,NA,NA,0.2566059496
13,24,21,14.5749999999534,-2.54799999948591,14.79604437,35,17.5,NA,NA,0.3301375
13,25,21,-11.5080000000307,9.41300000064075,14.86736806,29.2,16.7,NA,NA,0.2192819552
13,26,21,-14.5709999999963,-3.5910000000149,15.00697578,27.1,14.2,NA,NA,0.1606007788
13,27,21,-3.05400000000373,14.7680000001565,15.08047546,27,14.4,NA,NA,0.16166304
13,28,21,-11.4100000000326,-9.87899999972433,15.09247299,36.5,18.6,NA,NA,0.38160969
13,29,21,10.762999999919,-10.7960000000894,15.24453295,22,16.5,NA,NA,0.1229844
13,30,21,7.30699999991339,-13.4720000000671,15.3260247,28.1,17,NA,NA,0.206719898
13,31,21,15.5189999999711,4.42900000046939,16.13863074,37.3,15.4,NA,NA,0.3299583364
13,32,21,-7.94300000008661,14.7460000002757,16.74920192,31.8,14,NA,NA,0.218023344
13,33,21,-9.04600000008941,-14.1229999996722,16.77167985,25.6,17.4,NA,NA,0.1756102656
13,34,21,15.1939999999013,-7.77199999988079,17.0663886,31.1,17.2,NA,NA,0.2561945848
13,35,21,5.8739999999525,-16.7960000000894,17.79352388,38.4,19.2,NA,NA,0.4359979008
13,36,21,-9.89500000001863,14.9400000004098,17.91967145,24.5,14.4,NA,NA,0.13311144
13,37,21,-12.7890000001062,13.0250000003725,18.25401726,31,17.4,NA,NA,0.25750956
13,38,21,14.9259999999776,10.9150000000373,18.49115197,31.8,16.1,NA,NA,0.2507268456
13,39,21,2.92799999995623,18.6019999999553,18.83102727,27.5,14.8,NA,NA,0.1723645
13,40,21,-7.48400000005495,17.515000000596,19.04692839,31.5,15.6,NA,NA,0.23837814
13,41,21,4.39199999999255,-18.5599999995902,19.07257885,29.8,19.8,NA,NA,0.2707811568
13,42,21,13.420999999973,-13.7359999995679,19.20419061,33.3,18.5,NA,NA,0.315922761
13,43,21,-13.0890000000363,-14.2319999998435,19.33576337,25.3,17.3,NA,NA,0.1705327778
13,44,21,-10.5520000000251,-16.4619999993593,19.55357123,29.8,18.9,NA,NA,0.2584729224
13,45,21,-14.7420000000857,-13.0309999994934,19.67570901,30.2,17.8,NA,NA,0.2500084048
14,1,21,-0.190200000070035,2.80800000019372,2.814434231,33.5,18.2,NA,NA,0.31454423
14,2,21,-4.43920000002254,3.60600000061095,5.719242314,34.3,18.4,NA,NA,0.3333702064
14,3,21,-0.878200000035577,6.18099999986589,6.243075864,31.5,16,NA,NA,0.2444904
14,4,21,-6.00719999999274,-2.07400000002235,6.35514971,25.2,16.6,NA,NA,0.1623416256
14,5,21,-1.95319999998901,7.03299999982119,7.299183464,32.2,16.7,NA,NA,0.2666545112
14,6,21,-2.97220000007655,-6.7160000000149,7.344292263,31.6,16.4,NA,NA,0.2521963136
14,7,21,7.66379999998026,-1.46700000017881,7.802942999,30.6,14.4,NA,NA,0.2076471936
14,8,21,7.46779999998398,3.09500000067055,8.083752955,29.2,16.7,NA,NA,0.2192819552
14,9,21,8.33179999992717,0.540000000037253,8.349280882,36,16.7,NA,NA,0.33330528
14,10,21,6.18679999990854,6.70700000040233,9.124710584,31,17.4,NA,NA,0.25750956
14,11,21,-9.24620000005234,-0.814999999478459,9.282049313,29.5,15.5,NA,NA,0.207728675
14,12,21,8.09879999991972,-5.28799999970943,9.672306107,32.5,16.8,NA,NA,0.273273
14,13,21,4.40480000001844,-9.9089999999851,10.84391738,27.1,14.2,NA,NA,0.1606007788
14,14,21,0.103799999924377,11.0530000003055,11.05348739,30.5,17.5,NA,NA,0.250702375
14,15,21,-10.4712000000291,-4.65599999949336,11.45968435,35.3,17.8,NA,NA,0.3415781908
14,16,21,8.18579999997746,-8.1359999999404,11.54130918,29.8,18.1,NA,NA,0.2475322696
14,17,21,-11.2521999999881,5.19900000002235,12.39522512,37.5,17.3,NA,NA,0.374653125
14,18,21,9.08079999999609,8.62200000043958,12.52197319,24.5,14.4,NA,NA,0.13311144
14,19,21,-0.958199999993667,12.5440000006929,12.58054384,25.6,14.6,NA,NA,0.1473511424
14,20,21,-5.09720000007655,11.9230000004172,12.96685686,28.5,16.1,NA,NA,0.201389265
14,21,21,11.0327999999281,8.42800000030547,13.88358239,31.8,14,NA,NA,0.218023344
14,22,21,8.41979999991599,-11.7560000000522,14.46017178,33.8,19.2,NA,NA,0.3377966592
14,23,21,9.87679999996908,-10.8020000001416,14.63674767,31.2,16.4,NA,NA,0.2458520064
14,24,21,-4.16920000000391,14.320000000298,14.91457772,30,17.7,NA,NA,0.245322
14,25,21,-9.76820000004955,12.328000000678,15.72886885,31.7,14.6,NA,NA,0.2259394676
14,26,21,-4.75620000006165,-15.3159999996424,16.03749651,39.4,17.4,NA,NA,0.4159703856
14,27,21,11.4917999999598,11.1970000006258,16.04475853,31.5,15.6,NA,NA,0.23837814
14,28,21,-14.2421999999788,-8.01699999999255,16.34357824,34.2,17.8,NA,NA,0.3206217168
14,29,21,8.94880000001285,-14.0180000001565,16.63085522,23.2,15.4,NA,NA,0.1276489984
14,30,21,16.3937999999616,-2.89499999955297,16.64745336,41.4,16.2,NA,NA,0.4275987408
14,31,21,7.56579999998212,-16.1969999996945,17.87691636,36.5,18.6,NA,NA,0.38160969
14,32,21,15.921800000011,8.45000000018626,18.02515507,27,14.4,NA,NA,0.16166304
14,33,21,7.77879999997094,16.3500000005588,18.10613789,32.2,14.4,NA,NA,0.2299296384
14,34,21,11.2227999999886,15.375,19.03527948,29.9,16.8,NA,NA,0.2312982672
14,35,21,2.00579999992624,19.0040000006557,19.10955912,34.5,15.6,NA,NA,0.28594566
14,36,21,-7.21319999999832,-17.8649999992922,19.26625234,35.8,14.4,NA,NA,0.2842164864
14,37,21,-13.2961999999825,-14.0139999995008,19.31789664,33.1,17.3,NA,NA,0.2918924162
14,38,21,-19.2621999999974,1.74899999983609,19.34144126,35.9,18.7,NA,NA,0.3711515038
14,39,21,19.3667999999598,0.515999999828637,19.37367281,29.8,15.3,NA,NA,0.2092399848
14,40,21,-9.24420000007376,-17.0789999999106,19.42028513,35.8,19.3,NA,NA,0.3809290408
14,41,21,4.23379999992903,-19.3489999994636,19.80678832,30.2,17.8,NA,NA,0.2500084048
15,1,21,-0.805400000070222,-1.08499999996275,1.351256512,31.6,18.1,NA,NA,0.2783386144
15,2,21,0.728600000031292,2.56600000057369,2.66743584,35.5,16.2,NA,NA,0.31440717
15,3,21,-0.286399999982677,-4.56900000013411,4.577967449,35.9,18.7,NA,NA,0.3711515038
15,4,21,-6.83140000002459,-0.078999999910593,6.831856773,37.7,17.7,NA,NA,0.3874152282
15,5,21,1.01260000001639,6.86000000033528,6.93433189,32.8,16,NA,NA,0.265086976
15,6,21,-3.61340000003111,6.07200000062585,7.065822215,32,15.9,NA,NA,0.25073664
15,7,21,-7.47239999996964,-1.76599999982864,7.678249655,27.6,17.1,NA,NA,0.2006018784
15,8,21,7.72360000002664,-1.11899999994785,7.804239743,37.5,17.3,NA,NA,0.374653125
15,9,21,-6.49739999999292,-5.91000000014901,8.783183179,26.8,16.9,NA,NA,0.1869291424
15,10,21,-8.44740000006277,-3.43899999931455,9.120596897,25.1,14.7,NA,NA,0.1426216638
15,11,21,-9.83240000007208,2.40100000053644,10.12130875,31.8,16.8,NA,NA,0.2616280128
15,12,21,-5.94539999996778,9.12200000043958,10.88846478,25.2,16.2,NA,NA,0.1584297792
15,13,21,9.20759999996517,6.01000000070781,10.9954535,31.7,14.6,NA,NA,0.2259394676
15,14,21,-3.44640000001527,-10.6820000000298,11.22420585,42.2,16.4,NA,NA,0.4497689504
15,15,21,-9.85640000004787,-6.27399999927729,11.68382202,31.8,17,NA,NA,0.264742632
15,16,21,9.72959999996237,-7.13299999944866,12.06419517,29.5,15.5,NA,NA,0.207728675
15,17,21,-8.31740000005811,-9.51699999999255,12.63932086,32.5,11.1,NA,NA,0.180555375
15,18,21,-0.990400000009686,12.9720000000671,13.00975312,28.8,15.4,NA,NA,0.1967099904
15,19,21,-4.05040000006557,13.0520000001416,13.6660325,35.6,15.9,NA,NA,0.3103257696
15,20,21,-10.6463999999687,8.71300000045449,13.75725997,36,16.2,NA,NA,0.32332608
15,21,21,-7.33440000005066,11.6960000004619,13.8054279,29.1,16.6,NA,NA,0.2164785084
15,22,21,8.50459999998566,-10.9739999994636,13.88369177,35.3,17.8,NA,NA,0.3415781908
15,23,21,-13.6154000000097,-3.18800000008196,13.98364978,27.4,16.8,NA,NA,0.1942366272
15,24,21,14.5365999999922,-2.71199999935925,14.78741639,34.3,18.4,NA,NA,0.3333702064
15,25,21,13.8785999999382,5.60500000044703,14.96768395,28.5,16.1,NA,NA,0.201389265
15,26,21,-4.05139999999665,-14.4309999998659,14.988916,32.1,16.5,NA,NA,0.261827181
15,27,21,4.73360000003595,-14.3349999999627,15.09633048,34.2,17.8,NA,NA,0.3206217168
15,28,21,12.968600000022,-8.39199999999255,15.44701427,25.2,16.6,NA,NA,0.1623416256
15,29,21,-6.2854000000516,14.25800000038,15.58193881,29,14.5,NA,NA,0.1877953
15,30,21,-0.831400000024587,16.1540000000969,16.17538074,34.5,16.6,NA,NA,0.30427551
15,31,21,14.8066000000108,8.00200000032783,16.83054983,30,17.7,NA,NA,0.245322
15,32,21,17.0226000000257,0.714999999850988,17.03760945,32.2,16.7,NA,NA,0.2666545112
15,33,21,-14.204400000046,-9.69699999969453,17.1987438,34.9,18.2,NA,NA,0.3413838428
15,34,21,18.0975999999791,-0.137000000104308,18.09811854,31.5,16,NA,NA,0.2444904
15,35,21,-4.4773999999743,17.9029999999329,18.45439026,28.1,14.5,NA,NA,0.176319913
15,36,21,18.017600000021,6.22600000072271,19.06297421,25.6,14.6,NA,NA,0.1473511424
15,37,21,18.7855999999447,-3.50999999977648,19.11070034,33.5,18.2,NA,NA,0.31454423
15,38,21,-17.9624000000767,7.21900000050664,19.3587648,33.4,16.3,NA,NA,0.2800278712
15,39,21,-9.3414000000339,-17.1919999998063,19.56595558,36,20.3,NA,NA,0.40515552
15,40,21,19.0795999999391,4.73500000033528,19.65836619,30.5,17.5,NA,NA,0.250702375
15,41,21,0.187599999946542,19.75,19.75089096,28.6,15.9,NA,NA,0.2002856856
15,42,21,-19.7904000000563,0.343000000342727,19.79337215,27.5,16.5,NA,NA,0.192163125
16,1,21,1.01339999993797,0.901000000536442,1.356016431,33.4,16.3,NA,NA,0.2800278712
16,2,21,-1.39960000000428,4.1929999999702,4.420421831,25.5,15.8,NA,NA,0.15821883
16,3,21,-4.30859999998938,-1.45999999996275,4.549245428,38.2,17.1,NA,NA,0.3842762616
16,4,21,-0.814600000041537,-5.97499999962747,6.030273473,27.5,16.5,NA,NA,0.192163125
16,5,21,-6.44160000002012,0.435000000521541,6.456271026,34.5,16.7,NA,NA,0.306108495
16,6,21,-0.175599999958649,7.07000000029802,7.072180383,24.4,15.4,NA,NA,0.1411955776
16,7,21,-5.43960000004154,5.3179999999702,7.607257861,33.9,16.5,NA,NA,0.292014261
16,8,21,8.32940000004601,2.39500000048429,8.666886948,36,16.2,NA,NA,0.32332608
16,9,21,-8.73860000004061,-1.30799999926239,8.835948956,24.5,16,NA,NA,0.1479016
16,10,21,-7.65159999998286,4.76400000043213,9.013472059,30.9,16.5,NA,NA,0.242617221
16,11,21,-9.12959999998566,-3.1019999999553,9.642198928,39.8,17.1,NA,NA,0.4171410936
16,12,21,9.14339999994263,-3.91699999943376,9.947092668,31.8,16.8,NA,NA,0.2616280128
16,13,21,1.39040000003297,10.6210000002757,10.71162234,37,15,NA,NA,0.316239
16,14,21,5.36040000000503,-9.50600000005215,10.91319954,27.4,16.8,NA,NA,0.1942366272
16,15,21,-9.00959999999031,7.27000000048429,11.5769509,26.2,16.1,NA,NA,0.1701959336
16,16,21,-2.21959999995306,-11.4069999996573,11.62094115,26.3,NA,1,NA,NA
16,17,21,11.6413999999641,5.37800000049174,12.82361408,29.1,16.6,NA,NA,0.2164785084
16,18,21,-8.05059999995865,-10.1849999995902,12.98254156,26.5,16.2,NA,NA,0.17519733
16,19,21,-4.99659999995492,12.1160000003874,13.10585623,29.8,15.9,NA,NA,0.2174454744
16,20,21,-6.98160000005737,11.3150000004098,13.2955618,27.8,16.5,NA,NA,0.196378644
16,21,21,13.0304000000469,2.80400000046939,13.32868111,25.2,16.2,NA,NA,0.1584297792
16,22,21,-11.1955999999773,-7.78199999965727,13.63455109,33.1,16.4,NA,NA,0.2767072616
16,23,21,12.1443999999901,-6.39699999988079,13.72618157,37.7,17.7,NA,NA,0.3874152282
16,24,21,11.5034000000451,-8.08399999979883,14.05984593,27.6,17.1,NA,NA,0.2006018784
16,25,21,10.5283999999519,-9.75699999928474,14.35431139,25.1,14.7,NA,NA,0.1426216638
16,26,21,-7.26560000004247,-12.5299999993294,14.48412384,28.1,NA,1,NA,NA
16,27,21,12.6903999999631,7.94000000040978,14.969631,29,14.5,NA,NA,0.1877953
16,28,21,15.3623999999836,-0.245999999344349,15.36436949,32,15.9,NA,NA,0.25073664
16,29,21,-3.95160000002943,14.9320000000298,15.44602753,25.5,13.7,NA,NA,0.137189745
16,30,21,9.11939999996684,-12.5919999992475,15.5474088,31.8,17,NA,NA,0.264742632
16,31,21,14.9253999999491,6.73400000017136,16.37419681,35.6,15.9,NA,NA,0.3103257696
16,32,21,-16.5095999999903,-0.578999999910593,16.51974979,32.5,15.6,NA,NA,0.2537535
16,33,21,4.77139999996871,-16.0149999996647,16.71066973,34.9,18.2,NA,NA,0.3413838428
16,34,21,12.4784000000218,-12.2280000001192,17.47096021,26.8,16.9,NA,NA,0.1869291424
16,35,21,-4.80859999998938,-17.1469999998808,17.80848795,40.1,20.6,NA,NA,0.5101250924
16,36,21,-13.1955999999773,12.6310000000522,18.26652732,33.2,15.9,NA,NA,0.2698944864
16,37,21,14.4984000000404,11.5849999999627,18.55844357,28.1,14.5,NA,NA,0.176319913
16,38,21,10.6583999999566,-15.8349999999627,19.08792067,32.5,11.1,NA,NA,0.180555375
16,39,21,17.985400000005,6.65400000009686,19.17681749,28.8,15.4,NA,NA,0.1967099904
16,40,21,18.1703999999445,-7.40299999993294,19.62059747,31.6,18.1,NA,NA,0.2783386144
16,41,21,19.9884000000311,0.542000000365078,19.99574701,32.8,16,NA,NA,0.265086976
