"id","file","tree","x","y","phi","phi.left","phi.right","h.dist","dbh","h","v","n.pts","n.pts.red","n.pts.est","n.pts.red.est","partial.occlusion"
9,"9.txt",14,-4.74261606071092,-12.1464836694816,4.34014109328322,4.33327141911029,4.34864968283452,13.0395356950345,20.0815325976625,12.1431118359374,0.165792135112336,133.333333333333,32.6666666666667,190.099447808397,31.2955134330352,1
9,"9.txt",15,-10.3967159283787,-7.97756212470543,3.79608332857055,3.7850238768332,3.80399186122709,13.1047016272705,47.798480630115,12.6753968359375,0.97131813120756,141.666666666667,34.3333333333333,452.478650704322,74.4902305321336,0
9,"9.txt",16,-9.59029679067491,9.01413421605472,2.38715304075509,2.37441233357421,2.40044156679495,13.1616380136507,36.2205282978467,10.3818088359374,0.479148970670041,227,59,342.877337437409,56.4468884226912,0
9,"9.txt",17,12.7153763524536,3.49618865597727,0.268323673721147,0.272009059177083,0.278488364442679,13.1873262248637,27.048175683909,11.8913118359376,0.295941067920544,62,14,256.048348736794,42.1524871838417,1
9,"9.txt",18,-13.261757183697,0.595078183500341,3.09674911322519,3.09026488344282,3.10390407124397,13.2751361514119,18.8397831876344,11.7029958359374,0.14182408731161,115.666666666667,31.3333333333333,178.344574219205,29.3603431389849,0
9,"9.txt",19,7.63508569431218,-11.8249090398554,5.28572148054479,5.27958396369038,5.29494150223965,14.0756597124259,28.4404159672015,11.2520848359374,0.313670093499996,96.3333333333333,34.3333333333333,269.227826338086,44.3221858498123,1
9,"9.txt",20,5.16417419983259,13.2035291814031,1.19796752172125,1.18855045305519,1.20575670941213,14.1775138032327,31.3538777314125,14.2371318359374,0.4586529093097,136,40,296.807766758165,48.8625903899077,0
9,"9.txt",21,12.7871499506618,-6.50345314814736,5.81269600090042,5.80342156816108,5.82499942898098,14.346114538103,29.6673832592697,10.8554938359375,0.332239794978146,181.333333333333,59.6666666666667,280.842766759928,46.2343193577541,0
9,"9.txt",22,10.2262184072397,-10.0771806540683,5.50512930648143,5.49274880267662,5.51340879078556,14.3570701420976,44.010579093305,12.2672068359375,0.802635074456783,162.333333333333,50.6666666666667,416.620929835748,68.5870793233434,0
9,"9.txt",23,-6.39556821556596,13.1532055286366,2.02337102342187,2.01696626165622,2.02867110539798,14.6256875535294,19.3486236960464,13.9911598359375,0.172212798368455,94,33.6666666666667,183.16145257255,30.1533316665704,1
9,"9.txt",24,-12.2331020420495,8.71358120196616,2.52266347615443,2.51856995274528,2.52707792519568,15.0191672107732,32.9806917446744,12.7285818359375,0.463964267795082,58,18.5,312.207808767112,51.3978540485696,1
9,"9.txt",25,-5.99353595523726,14.4664135032409,1.96357692575391,1.95926856450263,1.96833935962445,15.6588594916067,22.9523413694694,12.6035048359376,0.222969438836436,71.3333333333333,26,217.275618732099,35.7694465875303,1
9,"9.txt",26,4.33351002159925,-15.2901343580006,4.98856627264603,4.97918753016768,4.99506274410237,15.8923882731776,29.763294403642,11.1529228359375,0.341240332489175,125,46.3333333333333,281.750698238523,46.383789448868,0
9,"9.txt",27,-5.45215177534849,-15.2569087705395,4.36917607956236,4.36307411983858,4.3751841501298,16.2018299889642,25.3139250257598,12.2966038359375,0.266031401713027,78.6666666666667,33.3333333333333,239.631270464896,39.4497918340517,0
9,"9.txt",28,13.2309042334558,-9.69578828576255,5.65077465773505,5.64409585099031,5.65836825287302,16.4032173359671,25.8760549066586,11.2834978359375,0.260203749446564,95.6666666666667,36.3333333333333,244.952606345798,40.3258277219115,0
9,"9.txt",29,-11.4603089825772,12.0541405175539,2.33094513244103,2.32560183219233,2.33849939786904,16.6325379561159,40.7663132958557,11.2433718359375,0.64409464397477,85,33.6666666666667,385.909472249559,63.5311423150181,0
9,"9.txt",30,-2.58432581649652,16.9462243164798,1.72213236678014,1.71548711243816,1.72754539929502,17.1421504294351,25.4706083899234,12.1318038359374,0.266523049638465,69.6666666666667,30.6666666666667,241.114494958017,39.69397072349,0
9,"9.txt",31,-9.55572418052696,-14.8195073531241,4.13967386752886,4.13481984863565,4.14359042108517,17.6331985439949,27.3954469618856,12.8576228359374,0.322684527061846,41.6666666666667,17,259.335751123142,42.6936825777675,1
9,"9.txt",32,15.883597759636,7.79245598109789,0.456093499082876,0.449628779865288,0.462729033468337,17.6921640077034,28.9211347322962,7.13529983593754,0.238061982799899,82.3333333333333,37.6666666666667,273.778493541957,45.0713488181948,0
9,"9.txt",33,12.1618408787688,12.856768339079,0.813167497008617,0.805177695776061,0.816766200358278,17.6976565412327,24.996998031247,8.53641983593741,0.198977657436688,72.6666666666667,28.6666666666667,236.631118640853,38.9558856560332,1
9,"9.txt",34,-2.25262681896677,-18.2373239308745,4.5894940921637,4.5829546101543,4.59365333963163,18.3759177961388,29.3795233361369,15.2095628359375,0.425106034268605,58.3333333333333,28.3333333333333,278.117774921403,45.7857119595177,0
9,"9.txt",35,-13.4411287518806,-13.3908981822242,3.92511883750075,3.91995792272255,3.92945484040585,18.973141466597,19.8457670582333,11.3179318359375,0.153410697050693,61,32.3333333333333,187.867601277771,30.9280910975949,0
9,"9.txt",36,-8.07404502562801,17.4061999165729,2.00511728710062,2.00167828732718,2.01199249078925,19.1876622970223,32.3152706543632,12.9567918359374,0.451727593684263,64,34,305.908678896769,50.3608468097455,1
9,"9.txt",37,-19.4023190578226,-0.906970461066337,3.18830390383177,3.18310105618934,3.19070129277822,19.4235148667339,26.1511059476628,11.8341888359374,0.275612075509698,48.3333333333333,25.6666666666667,247.556344420058,40.7544734692745,1
9,"9.txt",38,-11.740907510641,-15.6246086746396,4.06796840031679,4.06399559870507,4.06946704488674,19.5442516870061,13.3003275250196,12.0381318359375,0.0722389521911273,25.5,12,125.905973853377,20.7275304660496,1
10,"10.txt",1,-6.14150924505704,-0.0892119241754619,3.15611128365494,3.13887638018258,3.17889429364093,6.14216994519634,29.4213879751872,14.4506933046873,0.394015820858103,897.666666666667,46.6666666666667,270.788844522035,43.4023603102811,0
